Begrotingsjaar;Valuta;eenheid;Uitgaven (U) Verplichtingen (V) Ontvangsten (O);Begrotingsstaat;Onderdeel;Omschrijving;ontwerpbegroting;vastgestelde begroting;1ste suppletoire begroting;2de suppletoire begroting;Realisatie;Url
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;7;Kinderopvang;2.696.458;2.710.458;2.517.523;2.374.851;2.327.501;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;8;Oudedagsvoorziening;958.574;978.574;1.290.660;1.261.908;1.262.819;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;9;Nabestaanden;937;937;1.09;914;814;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;10;Tegemoetkoming ouders;4.293.755;4.276.554;4.313.793;4.446.915;4.335.531;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;11;Uitvoeringskosten;432.859;432.859;480.658;462.687;454.688;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;12;Rijksbijdragen;9.556.131;9.553.531;9.555.232;8.034.904;8.041.464;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;13;Integratie en maatschappelijke samenhang;0;166.387;100.199;95.911;87.409;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;41;Inkomensbeleid;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;42;Arbeidsparticipatie;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;43;Arbeidsverhoudingen;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;44;Gezond en veilig werken;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;45;Pensioenbeleid;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;46;Inkomensbescherming met activering;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;47;Aan het werk: Bemiddeling en Re-integratie;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;48;Sociale werkvoorziening;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;49;Overige inkomensbescherming;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;50;Tegemoetkoming specifieke kosten;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;51;Rijksbijdragen sociale fondsen;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;52;Kinderopvang;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;96;Apparaat;240.603;248.64;258.322;257.208;250.629;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;97;Aflopende regelingen;0;0;0;928;799;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;98;Algemeen;67.118;67.118;65.318;88.065;59.313;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;99;Nominaal en onvoorzien;107.152;77.598;75.089;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;-;TOTAAL;15.711.317;15.647.174;15.736.350;15.712.516;16.376.203;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;1;Volksgezondheid;0;518.532;493.033;469.12;462.031;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;2;Curatieve Zorg;0;2.796.291;2.796.406;2.792.085;2.789.790;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;3;Maatschappelijke Ondersteuning en Langdurige Zorg;0;4.133.604;4.145.787;4.089.509;4.055.646;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;4;Zorgbreed Beleid;0;755.524;815.616;829.24;815.589;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;5;Jeugd;0;1.533.547;1.520.945;1.475.196;1.472.741;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;6;Sport en Bewegen;0;135;73.931;71.966;70.64;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;7;Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog;0;331.574;343.256;343.549;341.448;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;8;Tegemoetkoming Specifieke Kosten;0;5.220.557;5.247.040;5.258.865;5.992.368;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;9;Algemeen;0;27.936;20.761;22.429;22.577;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;10;Apparaatsuitgaven;0;230.968;283.655;359.891;353.373;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;11;Nominaal en Onvoorzien;0;-36.359;-4.08;666;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;41;Volksgezondheid;617.397;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;42;Gezondheidszorg;8.060.715;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;43;Langdurige Zorg;4.618.288;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;44;Maatschappelijke Ondersteuning;187.88;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;45;Jeugdzorg;1.533.547;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;46;Sport;135;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;47;Oorlogsgetroffenen en herinnering WO II;331.574;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;96;Apparaatsuitgaven;225.639;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;97;Algemeen;27.936;0;0;0;0;
2013;Euro;x1000;U;XVI, Volksgezondheid, Welzijn en Sport;99;Nominaal en onvoorzien;-26.659;0;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;-;TOTAAL;63.539;63.539;136.022;206.846;810.235;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;1;Volksgezondheid;0;0;10.903;10.903;16.565;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;2;Curatieve Zorg;0;0;61.828;81.281;78.105;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;3;Maatschappelijke Ondersteuning en Langdurige Zorg;0;0;3.441;3.441;7.723;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;4;Zorgbreed Beleid;0;0;4.858;29.858;20.251;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;5;Jeugd;0;0;9.428;20.628;24.454;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;6;Sport en Bewegen;0;0;1.74;940;661;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;7;Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog;0;0;901;901;1.298;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;8;Tegemoetkoming Specifieke Kosten;0;0;0;0;607.111;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;9;Algemeen;0;0;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;10;Apparaatsuitgaven;0;0;37.923;53.894;54.067;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;11;Nominaal en Onvoorzien;0;0;5;5;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;41;Volksgezondheid;10.903;10.903;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;42;Gezondheidszorg;25.186;25.186;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;43;Langdurige Zorg;3.358;3.358;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;44;Maatschappelijke Ondersteuning;1.883;1.883;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;45;Jeugdzorg;9.215;9.215;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;46;Sport;1.74;1.74;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;47;Oorlogsgetroffenen en herinnering WO II;901;901;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;96;Apparaatsuitgaven;5.353;5.353;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;97;Algemeen;0;0;0;0;0;
2013;Euro;x1000;O;XVI, Volksgezondheid, Welzijn en Sport;99;Nominaal en onvoorzien;5;5;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;-;TOTAAL;15.502.927;15.438.784;15.546.101;15.893.603;15.847.096;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;1;Volksgezondheid;0;512.881;487.382;644.334;571.788;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;2;Curatieve Zorg;0;2.769.858;2.768.959;2.804.866;2.764.564;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;3;Maatschappelijke Ondersteuning en Langdurige Zorg;0;4.133.460;4.145.683;4.089.405;4.085.519;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;4;Zorgbreed Beleid;0;737.883;797.975;811.599;578.564;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;5;Jeugd;0;1.393.470;1.380.868;1.481.519;1.496.199;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;6;Sport en Bewegen;0;122.849;80.18;82.058;80.526;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;7;Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog;0;331.354;343.751;344.044;322.143;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;8;Tegemoetkoming Specifieke Kosten;0;5.220.557;5.247.040;5.258.865;5.556.917;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;9;Algemeen;0;21.936;14.761;16.429;29.612;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;10;Apparaatsuitgaven;0;230.895;283.582;359.818;361.264;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;11;Nominaal en Onvoorzien;0;-36.359;-4.08;666;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;41;Volksgezondheid;611.746;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;42;Gezondheidszorg;8.028.765;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;43;Langdurige Zorg;4.606.164;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;44;Maatschappelijke Ondersteuning;187.736;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;45;Jeugdzorg;1.393.470;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;46;Sport;122.849;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;47;Oorlogsgetroffenen en herinnering WO II;331.354;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;96;Apparaatsuitgaven;225.566;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;97;Algemeen;21.936;0;0;0;0;
2013;Euro;x1000;V;XVI, Volksgezondheid, Welzijn en Sport;99;Nominaal en onvoorzien;-26.659;0;0;0;0;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;-;TOTAAL;0;89.197;2.970.950;2.941.327;3.017.564;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;1;Een sterke internationale concurrentiepositie;0;89.197;91.551;96.942;86.893;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;2;Internationale rechtsorde en mensenrechten;0;0;340;132;132;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;3;Veiligheid en stabiliteit, humanitaire hulp en goed bestuur;0;0;509.1;516.37;527.379;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;4;Meer welvaart, eerlijkere verdeling en minder armoede;0;0;889.159;882.249;928.802;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;5;Toegenomen menselijke ontplooiing en sociale ontwikkeling;0;0;1.064.757;1.077.535;1.115.501;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;6;Duurzaam water- en milieubeheer;0;0;379.972;332.484;325.813;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;7;Regulering van het personenverkeer;0;0;9;9;8.046;
2013;Euro;x1000;U;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;8;Versterkt cultureel profiel en positieve beeldvorming NL;0;0;27.071;26.615;24.998;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;-;TOTAAL;0;14.315;71.678;95.754;80.452;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;1;Een sterke internationale concurrentiepositie;0;14.315;14.315;7.215;1.833;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;2;Internationale rechtsorde en mensenrechten;0;0;0;0;0;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;3;Veiligheid en stabiliteit, humanitaire hulp en goed bestuur;0;0;0;0;0;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;4;Meer welvaart, eerlijkere verdeling en minder armoede;0;0;57.363;88.539;78.619;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;5;Toegenomen menselijke ontplooiing en sociale ontwikkeling;0;0;0;0;0;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;6;Duurzaam water- en milieubeheer;0;0;0;0;0;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;7;Regulering van het personenverkeer;0;0;0;0;0;
2013;Euro;x1000;O;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;8;Versterkt cultureel profiel en positieve beeldvorming NL;0;0;0;0;0;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;-;TOTAAL;0;75.116;2.388.912;2.406.362;1.548.443;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;1;Een sterke internationale concurrentiepositie;0;75.116;76.281;81.316;129.742;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;2;Internationale rechtsorde en mensenrechten;0;0;340;132;133;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;3;Veiligheid en stabiliteit, humanitaire hulp en goed bestuur;0;0;527.25;432.45;559.66;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;4;Meer welvaart, eerlijkere verdeling en minder armoede;0;0;749.813;1.075.670;316.105;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;5;Toegenomen menselijke ontplooiing en sociale ontwikkeling;0;0;486.432;360.819;184.754;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;6;Duurzaam water- en milieubeheer;0;0;533.944;441.116;350.855;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;7;Regulering van het personenverkeer;0;0;9;9;3.999;
2013;Euro;x1000;V;XVII, Buitenlandse Handel & Ontwikkelingssamenwerking;8;Versterkt cultureel profiel en positieve beeldvorming NL;0;0;5.852;5.859;3.195;
2013;Euro;x1000;U;XVIII, Wonen & Rijksdienst;-;TOTAAL;0;3.085.949;3.170.747;3.166.095;3.146.159;
2013;Euro;x1000;U;XVIII, Wonen & Rijksdienst;11;Woningmarkt;0;2.880.443;2.904.325;2.898.765;2.929.201;
2013;Euro;x1000;U;XVIII, Wonen & Rijksdienst;12;Woonomgeving en bouw;0;32.639;93.66;92.011;38.102;
2013;Euro;x1000;U;XVIII, Wonen & Rijksdienst;13;Kwaliteit Rijksdienst;0;29.38;21.675;20.988;20.959;
2013;Euro;x1000;U;XVIII, Wonen & Rijksdienst;14;Uitvoering Rijkshuisvesting;0;59.207;62.007;65.099;64.653;
2013;Euro;x1000;U;XVIII, Wonen & Rijksdienst;15;Beheer materiële activa;0;84.28;89.08;89.232;93.244;
2013;Euro;x1000;U;XVIII, Wonen & Rijksdienst;16;Uitvoering rijksvastgoedbeleid;0;0;0;0;0;
2013;Euro;x1000;O;XVIII, Wonen & Rijksdienst;-;TOTAAL;0;754.329;625.588;630.694;580.356;
2013;Euro;x1000;O;XVIII, Wonen & Rijksdienst;11;Woningmarkt;0;578.445;472.245;472.245;407.994;
2013;Euro;x1000;O;XVIII, Wonen & Rijksdienst;12;Woonomgeving en bouw;0;91;1.307;1.307;2.056;
2013;Euro;x1000;O;XVIII, Wonen & Rijksdienst;13;Kwaliteit Rijksdienst;0;250;593;666;828;
2013;Euro;x1000;O;XVIII, Wonen & Rijksdienst;14;Uitvoering Rijkshuisvesting;0;357;657;4.79;4.297;
2013;Euro;x1000;O;XVIII, Wonen & Rijksdienst;15;Beheer materiële activa;0;175.186;150.786;151.686;165.181;
2013;Euro;x1000;O;XVIII, Wonen & Rijksdienst;16;Uitvoering rijksvastgoedbeleid;0;0;0;0;0;
2013;Euro;x1000;V;XVIII, Wonen & Rijksdienst;-;TOTAAL;0;3.155.943;3.240.701;3.236.949;3.195.674;
2013;Euro;x1000;V;XVIII, Wonen & Rijksdienst;11;Woningmarkt;0;2.950.887;2.974.769;2.969.209;2.900.728;
2013;Euro;x1000;V;XVIII, Wonen & Rijksdienst;12;Woonomgeving en bouw;0;32.189;93.17;91.521;119.715;
2013;Euro;x1000;V;XVIII, Wonen & Rijksdienst;13;Kwaliteit Rijksdienst;0;29.38;21.675;20.988;18.88;
2013;Euro;x1000;V;XVIII, Wonen & Rijksdienst;14;Uitvoering Rijkshuisvesting;0;59.207;62.007;65.099;64.652;
2013;Euro;x1000;V;XVIII, Wonen & Rijksdienst;15;Beheer materiële activa;0;84.28;89.08;90.132;91.699;
2013;Euro;x1000;V;XVIII, Wonen & Rijksdienst;16;Uitvoering rijksvastgoedbeleid;0;0;0;0;0;
2013;Euro;x1000;U;A, Infrafonds;-;TOTAAL;6.234.490;6.234.490;6.300.478;6.282.570;6.248.579;
2013;Euro;x1000;U;A, Infrafonds;11;Hoofdwatersystemen;0;0;0;0;0;
2013;Euro;x1000;U;A, Infrafonds;12;Hoofdwegennet;2.728.863;2.728.863;2.574.830;2.469.364;2.481.851;
2013;Euro;x1000;U;A, Infrafonds;13;Railwegen;2.197.753;2.197.753;2.367.705;2.391.363;2.384.292;
2013;Euro;x1000;U;A, Infrafonds;14;Regionaal, lokale infra;135.983;135.983;131.498;246.312;215.678;
2013;Euro;x1000;U;A, Infrafonds;15;Hoofdvaarwegennet;844.12;844.12;899.272;864.477;864.431;
2013;Euro;x1000;U;A, Infrafonds;16;Megaprojecten niet-Verkeer en Vervoer;0;0;0;0;0;
2013;Euro;x1000;U;A, Infrafonds;17;Megaprojecten Verkeer en Vervoer;54.157;54.157;50.435;20.452;14.761;
2013;Euro;x1000;U;A, Infrafonds;18;Overige uitgaven en ontvangsten;273.614;273.614;276.738;290.602;287.566;
2013;Euro;x1000;U;A, Infrafonds;19;Bijdrage andere begrotingen Rijk;0;0;0;0;0;
2013;Euro;x1000;O;A, Infrafonds;-;TOTAAL;6.234.490;6.234.490;6.300.478;6.278.263;6.236.318;
2013;Euro;x1000;O;A, Infrafonds;11;Hoofdwatersystemen;0;0;0;0;0;
2013;Euro;x1000;O;A, Infrafonds;12;Hoofdwegennet;262.105;262.105;127.451;173.148;150.887;
2013;Euro;x1000;O;A, Infrafonds;13;Railwegen;60;60;172.581;216.441;202.042;
2013;Euro;x1000;O;A, Infrafonds;14;Regionaal, lokale infra;0;0;600;600;0;
2013;Euro;x1000;O;A, Infrafonds;15;Hoofdvaarwegennet;30.036;30.036;39.21;20.942;10.853;
2013;Euro;x1000;O;A, Infrafonds;16;Megaprojecten niet-Verkeer en Vervoer;0;0;0;0;0;
2013;Euro;x1000;O;A, Infrafonds;17;Megaprojecten Verkeer en Vervoer;3;3;1.099;99;2.346;
2013;Euro;x1000;O;A, Infrafonds;18;Overige uitgaven en ontvangsten;0;0;147.317;147.317;147.319;
2013;Euro;x1000;O;A, Infrafonds;19;Bijdrage andere begrotingen Rijk;5.879.349;5.879.349;5.812.220;5.719.716;5.722.871;
2013;Euro;x1000;V;A, Infrafonds;-;TOTAAL;5.626.860;5.626.860;9.530.554;6.732.666;6.137.538;
2013;Euro;x1000;V;A, Infrafonds;11;Hoofdwatersystemen;0;0;0;0;0;
2013;Euro;x1000;V;A, Infrafonds;12;Hoofdwegennet;2.634.014;2.634.014;4.292.546;1.853.636;1.698.213;
2013;Euro;x1000;V;A, Infrafonds;13;Railwegen;1.562.567;1.562.567;3.479.875;2.822.143;2.727.691;
2013;Euro;x1000;V;A, Infrafonds;14;Regionaal, lokale infra;231.724;231.724;334.816;863.098;602.679;
2013;Euro;x1000;V;A, Infrafonds;15;Hoofdvaarwegennet;893.076;893.076;1.114.418;850.664;818.272;
2013;Euro;x1000;V;A, Infrafonds;16;Megaprojecten niet-Verkeer en Vervoer;0;0;0;0;0;
2013;Euro;x1000;V;A, Infrafonds;17;Megaprojecten Verkeer en Vervoer;35.06;35.06;40.139;60.583;14.159;
2013;Euro;x1000;V;A, Infrafonds;18;Overige uitgaven en ontvangsten;270.419;270.419;268.76;282.542;276.524;
2013;Euro;x1000;V;A, Infrafonds;19;Bijdrage andere begrotingen Rijk;0;0;0;0;0;
2013;Euro;x1000;U;B, Gemeentefonds;-;TOTAAL;17.963.120;17.963.120;17.889.265;17.945.890;17.988.793;
2013;Euro;x1000;U;B, Gemeentefonds;1;Gemeentefonds;17.963.120;17.963.120;17.889.265;17.945.890;17.988.793;
2013;Euro;x1000;O;B, Gemeentefonds;-;TOTAAL;0;0;0;51;51;
2013;Euro;x1000;O;B, Gemeentefonds;1;Gemeentefonds;0;0;0;51;51;
2013;Euro;x1000;V;B, Gemeentefonds;-;TOTAAL;17.963.120;17.963.120;17.860.586;17.992.211;17.995.671;
2013;Euro;x1000;V;B, Gemeentefonds;1;Gemeentefonds;17.963.120;17.963.120;17.860.586;17.992.211;17.995.671;
2013;Euro;x1000;U;C, Provinciefonds;-;TOTAAL;1.138.214;1.138.214;1.527.892;1.553.059;1.553.052;
2013;Euro;x1000;U;C, Provinciefonds;1;Provinciefonds;1.138.214;1.138.214;1.527.892;1.553.059;1.553.052;
2013;Euro;x1000;O;C, Provinciefonds;-;TOTAAL;0;0;0;0;0;
2013;Euro;x1000;O;C, Provinciefonds;1;Provinciefonds;0;0;0;0;0;
2013;Euro;x1000;V;C, Provinciefonds;-;TOTAAL;1.138.214;1.138.214;1.527.568;1.552.735;1.552.656;
2013;Euro;x1000;V;C, Provinciefonds;1;Provinciefonds;1.138.214;1.138.214;1.527.568;1.552.735;1.552.656;
2013;Euro;x1000;U;F, Diergezondheidfonds;-;TOTAAL;9.7;9.7;14.336;17.553;20.541;
2013;Euro;x1000;U;F, Diergezondheidfonds;1;Bewaking en bestrijding van dierziekten;9.7;9.7;14.336;17.553;20.541;
2013;Euro;x1000;O;F, Diergezondheidfonds;-;TOTAAL;9.7;9.7;14.336;17.553;20.541;
2013;Euro;x1000;O;F, Diergezondheidfonds;1;Bewaking en bestrijding van dierziekten;9.7;9.7;14.336;17.553;20.541;
2013;Euro;x1000;V;F, Diergezondheidfonds;-;TOTAAL;9.7;9.7;14.336;17.553;20.541;
2013;Euro;x1000;V;F, Diergezondheidfonds;1;Bewaking en bestrijding van dierziekten;9.7;9.7;14.336;17.553;20.541;
2013;Euro;x1000;U;H, BES-fonds;-;TOTAAL;32.093;32.093;34.012;34.081;35.688;
2013;Euro;x1000;U;H, BES-fonds;1;BES-fonds;32.093;32.093;34.012;34.081;35.688;
2013;Euro;x1000;O;H, BES-fonds;-;TOTAAL;0;0;0;0;0;
2013;Euro;x1000;O;H, BES-fonds;1;BES-fonds;0;0;0;0;0;
2013;Euro;x1000;V;H, BES-fonds;-;TOTAAL;32.093;32.093;34.012;34.081;35.688;
2013;Euro;x1000;V;H, BES-fonds;1;BES-fonds;32.093;32.093;34.012;34.081;35.688;
2013;Euro;x1000;U;J, Deltafonds;-;TOTAAL;972.56;972.56;1.039.571;1.039.776;1.064.386;
2013;Euro;x1000;U;J, Deltafonds;1;Investeren in waterveiligheid;536.712;536.712;553.129;546.941;574.101;
2013;Euro;x1000;U;J, Deltafonds;2;Investeren in zoetwatervoorziening;32.117;32.117;24.285;46.929;46.278;
2013;Euro;x1000;U;J, Deltafonds;3;Beheer, Onderhoud en vervanging;156.15;156.15;178.397;192.033;190.18;
2013;Euro;x1000;U;J, Deltafonds;4;Experimenteren cf. art.111 Deltawet;0;0;0;0;0;
2013;Euro;x1000;U;J, Deltafonds;5;Netwerkgebonden kosten en overige uitgaven;247.581;247.581;283.76;253.873;253.827;
2013;Euro;x1000;U;J, Deltafonds;6;Bijdrage ten laste van begroting Hoofdstuk XII;0;0;0;0;0;
2013;Euro;x1000;O;J, Deltafonds;-;TOTAAL;972.56;972.56;1.039.571;1.059.947;1.066.453;
2013;Euro;x1000;O;J, Deltafonds;1;Investeren in waterveiligheid;87.689;87.689;89.221;86.356;92.708;
2013;Euro;x1000;O;J, Deltafonds;2;Investeren in zoetwatervoorziening;2.5;2.5;8.061;66;0;
2013;Euro;x1000;O;J, Deltafonds;3;Beheer, Onderhoud en vervanging;0;0;0;0;0;
2013;Euro;x1000;O;J, Deltafonds;4;Experimenteren cf. art.111 Deltawet;0;0;0;0;0;
2013;Euro;x1000;O;J, Deltafonds;5;Netwerkgebonden kosten en overige uitgaven;0;0;0;0;0;
2013;Euro;x1000;O;J, Deltafonds;6;Bijdrage ten laste van begroting Hoofdstuk XII;882.371;882.371;942.289;973.525;973.745;
2013;Euro;x1000;V;J, Deltafonds;-;TOTAAL;1.082.266;1.082.266;1.125.469;1.630.631;1.528.941;
2013;Euro;x1000;V;J, Deltafonds;1;Investeren in waterveiligheid;672.709;672.709;696.129;1.152.846;1.053.633;
2013;Euro;x1000;V;J, Deltafonds;2;Investeren in zoetwatervoorziening;7.249;7.249;23.752;35.602;32.34;
2013;Euro;x1000;V;J, Deltafonds;3;Beheer, Onderhoud en vervanging;155.124;155.124;152.681;188.324;189.429;
2013;Euro;x1000;V;J, Deltafonds;4;Experimenteren cf. art.111 Deltawet;0;0;0;0;0;
2013;Euro;x1000;V;J, Deltafonds;5;Netwerkgebonden kosten en overige uitgaven;247.184;247.184;252.907;253.859;253.539;
2013;Euro;x1000;V;J, Deltafonds;6;Bijdrage ten laste van begroting Hoofdstuk XII;0;0;0;0;0;
